4.89,35068
4.86,35670
4.87,35289
93.70,4
4.85,35610
4.82,36332
4.83,35893
4.80,390670
4.81,36578
17.98,5153
17.99,5087
17.90,48507
17.91,5221
17.92,5041
17.93,5135
17.94,5353
17.95,5212
17.96,5135
17.97,5105
25.46,76
25.47,106
25.44,99
25.45,96
25.42,93
58.29,2
25.40,898
25.41,87
58.24,1
58.20,15
25.48,91
25.49,83
7250033.00,1
1466710.00,1
42.58,6
82.60,6
42.56,3
42.57,2
42.54,3
24.64,138
42.52,1
42.53,4
42.50,66
42.51,3
27.48,72
27.49,48
27.44,56
27.45,57
27.46,67
27.47,57
27.40,706
27.41,64
27.42,59
27.43,50
40.54,8
9.97,9966
40.56,7
40.57,5
9.92,10146
40.51,7
9.90,106003
9.91,10147
40.58,4
40.59,4
9.98,9987
9.99,9876
16.13,2548
16.12,2507
16.11,2552
16.10,26248
16.17,2543
16.16,2589
16.15,2579
16.14,2544
16.19,2638
16.18,2560
10.19,9498
10.18,9561
24.71,109
10.11,9768
10.10,99988
10.13,9536
10.12,9434
10.15,9603
10.14,9723
10.17,9565
10.16,9733
37.01,14
37.00,138
37.03,11
37.02,10
37.05,13
37.04,15
37.07,9
37.06,13
37.09,13
37.08,10
110.00,2
24.75,107
24.76,98
42.64,2
8000004.00,1
88.80,1
35.09,15
35.08,16
35.07,14
35.06,15
35.05,16
35.04,14
35.03,20
35.02,17
35.01,20
35.00,160
98005.00,1
216.20,1
29.54,42
28.38,79
28.39,80
9.80,107265
28.30,678
28.31,60
28.32,78
28.33,47
28.34,61
28.35,64
28.36,66
28.37,72
12.17,4613
12.16,4663
46.21,2
6.25,18663
12.13,4740
12.12,4793
12.11,4788
12.10,48031
9.85,10012
46.29,2
46.28,3
12.19,4504
12.18,4533
40.27,2
9.86,10176
9.89,10305
9.88,10319
98.80,5
26.60,783
.98,350620
.99,351745
.92,347770
.93,347921
.90,3851397
.91,346725
.96,348953
.97,349263
.94,348647
.95,350145
33.58,18
33.59,11
33.52,15
33.53,10
33.50,207
33.51,13
33.56,19
33.57,15
33.54,19
33.55,16
62.29,1
183.60,1
62.21,1
62.20,16
62.22,1
6805400.00,1
166.10,1
1000511.30,1
24.74,135
26.67,86
6005123.00,1
81.75,1
81.70,5
81.73,1
7.58,11060
7.59,11264
3300.00,1
7.50,122402
7.51,11350
7.52,11330
7.53,11489
7.54,11216
7.55,11362
7.56,11249
7.57,11200
807.40,1
190.70,1
10.08,9529
79.86,1
10.09,9657
1.49,287878
1.48,289265
79.80,3
1.45,293136
1.44,294981
1.47,290682
1.46,293178
1.41,301290
1.40,3257615
1.43,296558
1.42,299298
6405.00,1
50933.10,1
15.49,1918
15.48,1957
222.00,1
400.50,2
94.70,3
176.50,1
12730.00,1
220.00,2
53.79,1
51428.00,1
652.30,1
134.00,1
54.11,3
54.10,18
54.13,1
54.15,1
54.14,2
54.17,2
78.70,5
54.19,1
54.18,2
55.02,1
30.80,238
30.81,21
30.82,27
30.83,20
30.84,23
64.66,1
30.86,15
30.87,23
30.88,22
30.89,22
64.69,1
70.79,1
47.82,3
47.83,1
70.70,7
70.72,1
70.74,1
70.76,1
91.59,1
47.86,4
91.50,1
47.87,2
47.84,4
1350.00,1
25000.00,1
151.00,1
47.28,2
47.29,2
22.89,335
22.88,290
47.20,29
47.21,3
47.22,2
47.23,5
22.83,346
22.82,333
22.81,331
47.27,1
67.40,7
4203746.50,1
61.64,1
51.49,2
51.45,1
51.44,2
51.47,1
51.46,2
51.40,30
51.43,2
51.42,1
38.53,8
38.52,7
38.51,14
38.50,76
38.57,9
38.56,10
38.55,5
38.54,6
38.59,5
38.58,8
93.50,2
39.59,8
23.24,242
23.25,216
23.22,208
23.23,233
23.20,2302
23.21,241
39.50,102
88.90,3
39.52,8
39.53,7
39.54,6
39.55,8
39.56,4
39.57,8
35.17,10
25.68,86
25.69,84
25.64,101
25.65,84
58.40,18
25.67,79
25.60,891
25.61,83
25.62,110
25.63,92
42.74,2
42.75,2
42.76,1
42.77,3
42.70,52
42.71,3
42.72,5
42.73,2
42.78,3
42.79,2
82.80,3
82.82,1
27.28,64
27.29,61
27.22,57
27.23,60
27.20,608
27.21,60
27.26,52
27.27,65
27.24,53
27.25,52
40.32,7
40.33,7
40.30,71
40.31,7
40.36,4
9.79,10372
40.34,4
40.35,7
9.74,10250
9.75,10266
9.76,10139
40.39,5
9.70,108085
9.71,10233
9.72,10270
9.73,10251
16.79,3730
16.78,3767
16.71,3654
16.70,36986
16.73,3634
80.80,7
16.75,3797
16.74,3697
16.77,3745
16.76,3874
36.86,13
36.87,8
36.84,11
36.85,16
36.82,14
36.83,8
36.80,112
36.81,13
36.88,8
36.89,8
15.56,1981
15.57,2009
15.54,1957
15.55,1952
15.52,1961
15.53,1952
15.50,20181
15.51,1974
15.58,1983
15.59,2050
37.29,7
37.28,8
37.27,6
37.26,8
37.25,16
37.24,12
37.23,9
37.22,11
37.21,6
37.20,110
55.16,4
55.10,16
55.11,1
90051.30,1
55.18,2
138.00,2
175.80,1
63.25,1
46.49,1
46.48,3
34.88,15
34.89,12
6.31,18311
46.41,3
46.40,40
46.43,4
34.87,12
46.45,1
34.81,18
46.47,4
46.46,3
6.33,18221
60.08,1
60.05,1
60.07,1
60.06,1
60.00,41
60.03,1
60.02,1
33.70,153
33.71,14
33.72,7
33.73,11
33.74,12
33.75,12
33.76,17
33.77,14
33.78,11
33.79,15
92.80,4
92.82,1
32.59,13
32.58,14
62.00,14
6.34,18208
32.55,23
32.54,25
8083.00,1
12.00,60211
6.30,197211
12.02,5129
6.32,18379
6.35,18299
34.96,21
6.37,17886
6.36,17995
6.39,18018
12.09,4877
46.36,3
46.37,1
81.50,11
169.00,1
57.06,2
7.76,10730
7.77,10542
7.74,10740
7.75,10799
7.72,10858
7.73,10909
7.70,115328
7.71,10917
1.23,328319
1.22,329373
1.21,330903
1.20,3604319
1.27,322459
79.60,2
7.78,10629
7.79,10770
191.90,2
667470.00,1
37.81,11
37.80,102
37.83,10
37.82,10
64.62,1
37.85,8
37.84,10
193.90,1
64.60,7
37.87,4
37.86,10
30.85,18
510.20,1
73.54,1
45.94,4
45.93,4
45.92,4
73.50,3
73.51,1
45.99,2
45.98,4
192.10,1
195.90,1
54.39,1
54.38,1
54.37,1
54.36,1
54.35,1
54.34,1
54.33,1
54.31,2
54.30,15
1040.00,1
30.68,18
70.50,5
30.66,27
64.00,14
30.64,20
30.65,26
30.62,10
30.63,25
30.60,286
30.61,23
26.28,79
91.70,2
51.69,1
51.68,1
29005.00,1
51.62,4
51.60,33
51.65,1
51.64,2
38.39,6
38.38,6
38.31,4
38.30,74
38.33,9
38.32,3
38.35,11
38.34,6
38.37,8
38.36,3
53.21,3
53.20,18
53.22,1
53.25,1
53.27,1
53.26,2
53.29,1
53.28,1
23.08,244
23.09,266
23.04,293
23.05,269
23.06,269
23.07,262
23.00,3096
23.01,295
23.02,276
23.03,251
58.60,21
58.61,2
43.97,1
58.63,1
58.64,1
43.90,35
58.66,1
43.92,4
58.68,1
58.69,1
43.99,2
20.45,1566
20.44,1560
25.08,90
25.09,102
20.41,1523
20.40,14677
20.43,1509
20.42,1551
25.02,113
25.03,94
25.00,1154
25.01,95
25.06,97
25.07,99
25.04,93
25.05,101
42.12,4
42.13,3
42.10,50
42.11,5
42.16,1
42.17,3
42.14,5
42.15,4
42.18,3
42.19,5
6805033.00,1
16.57,3241
16.56,3154
9.58,10335
9.59,10401
16.53,3031
16.52,3108
16.51,3186
16.50,32559
9.52,10383
9.53,10467
9.50,110434
9.51,10446
9.56,10652
9.57,10512
9.54,10394
16.58,3283
400.00,2
1005.00,1
15.78,2109
15.79,2112
15.74,2045
15.75,2094
15.76,2103
15.77,2132
15.70,21295
15.71,1961
15.72,2062
15.73,2012
27.00,744
27.01,61
27.02,66
27.03,59
27.04,69
27.05,50
27.06,65
27.07,74
27.08,77
27.09,52
55.36,2
55.37,1
55.30,17
55.31,2
55.32,1
55.33,3
22.87,288
22.86,320
22.85,308
22.84,322
47.24,1
47.25,2
47.26,2
22.80,2903
46.65,2
46.64,3
46.63,2
46.62,2
46.61,3
46.60,42
41.29,6
46.69,1
46.68,1
27.97,60
27.96,62
27.95,72
188.30,1
41.25,3
27.93,76
75.30,6
27.92,66
27.91,60
1300.00,1
104.00,1
61.85,1
216.40,1
102.00,1
60.28,2
86.90,3
60.20,11
501.60,1
60.24,1
33.98,14
33.99,18
33.96,25
33.97,17
33.94,18
33.95,14
33.92,19
33.93,14
33.90,170
33.91,23
50433.10,1
92.60,2
2.84,114993
2.85,114550
2.86,112702
2.87,112770
2.80,1261771
2.81,117027
2.82,116870
2.83,116523
2.88,112171
2.89,111421
8.37,10111
8.36,10200
8.35,10496
8.34,10428
8.33,10406
8.32,10408
8.31,10394
8.30,109481
8.39,10443
8.38,10248
163.30,1
205.20,1
13.14,2656
35.86,11
13.16,2633
13.17,2641
13.10,27188
13.11,2709
81.30,8
13.12,2663
81.38,1
13.13,2773
84.90,6
62.60,8
84.94,1
62.64,1
6800006.00,1
13005043.00,1
169.20,3
1.01,352220
1.00,4355124
1.03,351310
1.02,352642
1.05,349126
1.04,349196
1.07,345473
1.06,347194
1.09,345043
1.08,344883
144.30,1
101.00,2
7.98,10226
7.99,10383
7.94,10221
7.95,10362
7.96,10255
7.97,10359
7.90,110164
7.91,10367
7.92,10436
7.93,10261
76.40,2
141.60,2
51033.00,1
23.26,249
23.27,195
53.49,1
9.62,10455
6823007.00,1
209.00,1
45.79,1
45.78,1
45.75,5
45.77,3
45.76,2
73.70,7
45.70,37
45.73,5
45.72,1
39.51,8
53.41,1
53.40,11
53.47,1
53.46,1
23.28,216
23.29,219
365.60,1
12.15,4588
514331.80,1
30.44,21
30.45,28
30.46,25
30.47,28
30.40,292
30.41,20
30.42,17
30.43,29
30.48,20
30.49,29
64.29,1
34.74,15
7.48,11551
154.00,1
507331.80,2
1440.00,1
7.47,11552
44.27,1
67.84,1
44.26,4
67.80,10
51.01,1
51.00,34
51.03,1
51.02,4
51.05,1
51.07,1
51.06,2
51.09,1
49.62,1
91.99,1
91.90,5
44.28,2
93.90,4
93.93,1
53.07,3
53.06,2
53.05,2
53.03,1
25.66,98
53.01,1
53.00,25
23.68,186
23.69,162
23.62,172
23.63,197
23.60,1838
23.61,208
23.66,197
23.67,160
23.64,186
23.65,162
733180.00,1
58.45,1
25.20,958
25.21,103
25.22,97
25.23,82
25.24,97
25.25,111
25.26,83
25.27,88
25.28,97
25.29,84
58.84,1
58.85,1
58.83,2
58.80,19
20.63,1491
20.62,1498
20.61,1483
20.60,13739
20.67,1445
20.66,1491
20.65,1459
20.64,1459
20.69,1432
20.68,1406
42.38,1
42.39,2
42.30,62
42.31,4
42.32,1
42.33,4
42.34,4
42.35,4
42.36,2
42.37,2
38.17,12
38.16,9
38.15,6
38.14,11
38.13,9
38.12,8
38.11,3
38.10,81
38.19,7
38.18,8
9.30,114045
9.31,10888
9.32,11046
9.33,10864
9.34,10949
9.35,11053
9.36,10943
9.37,10759
9.38,10760
9.39,10865
47.80,33
442.00,2
172.80,2
47.81,1
15.18,1685
15.19,1802
15.12,1779
15.13,1769
15.10,18242
15.11,1788
15.16,1802
15.17,1715
15.14,1783
15.15,1739
55.58,1
55.59,1
55.52,2
55.53,1
55.50,13
55.51,1
55.56,3
55.54,1
64.06,1
150004.50,1
6747240.00,1
175.40,1
170.80,1
77.18,1
95.80,4
77.15,1
77.12,1
77.10,6
77.11,1
6.80,158419
6.81,14936
6.82,14872
6.83,14861
6.84,14870
6.85,14691
6.86,14694
6.87,14618
6.88,14540
6.89,14567
46.87,1
46.86,1
46.81,1
46.80,38
46.82,7
9.78,10281
40.37,4
188.10,1
32.95,20
152.00,1
40.38,7
9.77,10192
4202.00,1
29.19,47
29.18,54
29.15,43
29.14,43
29.17,45
29.16,49
29.11,45
29.10,453
29.13,39
29.12,47
60.40,17
60.43,1
60.45,1
60.48,2
63318.00,1
.38,106808
.39,113558
.30,867595
.31,67876
.32,72086
.33,78193
.34,83800
.35,89843
.36,95758
.37,100529
92.40,3
75.15,1
75.16,1
75.10,4
97.80,3
162.90,1
16.72,3587
8.19,10535
8.18,10574
8.15,10418
8.14,10461
8.17,10686
8.16,10335
8.11,10454
8.10,112010
8.13,10481
8.12,10627
1.38,302183
9.81,10338
63.65,1
63.60,6
600.00,1
63.68,2
63.69,1
86029.00,1
81.14,1
9.83,10250
81.10,4
444.20,1
62.47,1
62.44,1
84.70,5
62.40,13
10.37,9161
10.36,9226
10.35,9185
10.34,9249
10.33,9114
4500000.00,1
10.32,9179
10.31,9405
10.30,97350
9.84,10242
10.39,9213
10.38,9241
56.80,14
79.20,4
56.84,1
56.85,2
56.86,1
56.88,1
56.89,2
12000004.00,1
514.30,1
48.89,1
48.88,3
48.87,4
48.86,3
48.85,2
48.84,2
48.83,2
48.82,1
