14.59,14
14.58,4
16.55,23
9.59,2
16.53,1
16.51,3
14.51,3
9.53,2
14.53,3
9.51,2
14.55,1503
14.54,3
16.59,1
9.55,9
1.16,2
1.17,1
1.14,20
1.15,1
1.12,6
1.11,82
1.18,1
1.19,1
7.62,1
7.65,1
7.67,2
7.66,2
7.68,1
15.78,6
15.79,1
15.74,2
15.75,787
15.76,1
15.77,3
15.72,1
15.73,7
16.57,1
17.38,3
17.32,1
17.33,85
17.31,1
9.58,3
17.34,1
17.35,7
16.54,1
55.34,1
55.33,3
9.54,1
9.56,1
19.05,25
19.06,2
19.01,2
14.57,3
19.03,2
19.02,1
16.58,44
19.09,1
19.08,24
100,2
0.37,3
0.36,3
0.35,2
0.34,7
0.33,16
0.32,2
0.31,4
28.91,2
13.38,1
13.37,1
13.34,2
13.35,50
13.32,1
13.33,58
13.31,4
18.11,2
18.13,1
18.15,4
18.14,1
18.17,1
18.16,20
18.18,9
5.12,3
5.13,6
5.11,6
5.16,3
5.14,8
5.15,7
90,2
5.18,1
5.19,1
97,1
2.65,1
2.85,1
2.87,4
53.3,1
2.89,3
8.36,1
8.35,1
8.34,11
8.33,151
8.32,5
8.31,2
52.55,1
8.38,1
85.33,2
21.33,2
21.32,21
53.31,4
84.98,1
43.81,2
12.3,76
6.6,194
4.39,4
6.4,4
12.7,675
12.6,109
12.5,1925
12.4,1587
4.33,90
4.32,2
12.9,70
12.8,105
6.9,1
6.8,47
10.1,29
10.3,40
10.2,38
22.58,2
10.4,473
10.7,231
10.6,42
10.9,30
10.8,38
16.7,43
16.6,88
16.5,1885
16.4,31
16.3,66
16.2,38
16.1,27
16.9,23
16.8,52
9.45,8
9.44,8
9.47,3
9.46,1
9.41,1
9.43,1
9.42,1
16.41,2
14.48,2
14.49,7
16.44,15
16.45,40
16.46,1
16.47,2
14.42,4
14.43,3
14.41,23
14.46,3
14.47,3
14.44,59
14.45,117
1.01,13
9.66,14
1.02,1
1.05,2
1.04,3
1.07,1
1.06,1
1.09,1
1.08,3
7.97,1
7.91,1
17.37,1
17.07,2
15.08,9
17.05,47
17.03,1
17.02,1
17.01,4
15.01,14
15.03,12
15.02,2
15.05,2240
15.04,8
15.07,3
17.08,25
55.44,1
11.08,14
11.05,58
11.04,2
11.07,3
11.06,2
11.01,12
11.03,2
11.02,2
3.93,1
3.95,1
3.99,2
19.17,1
19.14,1
19.15,3
19.13,2
19.18,12
19.19,1
31.98,1
0.08,51
0.09,127
0.02,105
0.03,42
0.01,1298
0.06,43
0.07,23
0.04,359
0.05,104
75.01,6
18.9,7
18.8,11
13.09,4
34.72,1
18.1,6
13.02,3
18.3,10
18.2,43
18.5,257
18.4,17
13.05,871
13.04,4
18.02,47
18.03,8
18.01,4
16.85,27
18.08,37
18.09,1
30.7,1
5.09,12
5.08,6
5.05,12
5.04,15
5.07,3
5.06,1
5.01,11
5.03,13
5.02,2
6.1,1
14.89,1
2.75,41
2.77,1
2.76,1
14.85,611
2.92,2
14.82,3
-7.5,5
9.04,4
8.03,3
8.01,3
8.04,1
8.05,7
8.08,12
8.09,3
48.1,1
63.97,1
2.94,2
7.2,5
7.3,21
7.1,5
7.6,25
7.7,1
7.4,6
7.5,12629
21.25,5
7.8,38
7.9,3
25.66,1
53.01,1
23.66,1
7.37,1
4.07,2
4.04,3
25.25,5
4.01,3
4.08,4
4.09,4
20.63,1
20.66,2
7.34,1
22.25,4
14.76,2
14.75,2023
9.33,310
14.72,1
14.71,4
9.37,1
9.38,1
9.39,1
14.79,2
14.78,5
6.79,1
93,1
-10.25,9
6.78,1
6.75,12
7.89,2
6.74,4
7.87,1
7.85,1
7.84,1
7.83,97
6.77,4
6.76,1
40.5,1
15.18,2
17.13,3
17.14,1
17.15,17
17.16,4
17.17,7
17.18,3
15.13,158
12.43,17
15.16,3
15.17,1
15.14,4
15.15,909
11.18,1
11.19,2
11.16,35
11.17,1
11.14,33
11.15,76
11.12,3
11.13,26
11.11,77
3.86,1
3.84,1
35.58,1
3.88,1
19.23,2
19.21,1
19.26,1
19.25,79
26.25,2
26.24,4
19.28,2
0.15,16
0.14,97
0.17,7
0.16,16
0.11,173
0.13,17
0.12,34
0.19,3
0.18,9
6.83,104
6.84,2
6.85,1
14.32,1
6.88,10
6.89,1
14.37,1
14.36,1
64.33,1
13.14,8
13.15,487
13.16,15
9.77,21
13.11,5
13.12,2
13.13,31
13.18,1
18.38,6
18.37,1
18.35,3
18.33,155
18.32,1
5.79,4
5.73,4
5.74,34
5.75,49
5.77,48
6.73,1
8.18,1
8.15,2
8.13,1
21.56,1
21.58,3
53.11,1
23.58,2
55,4
54,1
57,2
98.01,1
50,5
53,1
