59.27,11
140.37,2
59.25,1546
140.35,5
140.32,3
140.33,72
59.21,15
140.31,8
109.35,22
125.06,2
109.37,21
109.36,4
109.31,1
140.34,2
109.33,93
109.32,3
185.75,11
185.74,1
185.76,3
125.04,3
419.18,1
114.07,7
59.23,2153
51.37,1
185.79,2
185.78,1
59.22,9
136.19,1
161.8,4
35.39,8
161.1,20
288.58,1
161.3,9
136.12,5
161.5,39
161.4,6
161.7,5
136.16,11
153.2,1
153.3,11
153.1,6
153.6,42
153.7,2
153.4,5
153.5,36
127.56,3
127.55,9
48.08,1460
127.53,1
127.52,1
127.51,3
45.9,8242
45.8,3920
74.86,12
-16.5,6
220.23,1
45.3,14452
45.2,261
45.1,171
173.49,4
45.7,118
45.6,11619
45.5,49562
45.4,744
44.51,23
44.52,10
44.53,47
44.54,33
44.55,185
44.56,20
44.57,7
44.58,6171
44.59,335
147.71,1
59.28,16
147.77,1
147.76,1
147.75,17
17.38,106221
17.39,80
72.28,60097
72.29,2776
72.24,3
72.25,1389
72.26,12
17.31,270
160.08,18
17.37,23
17.34,20
17.35,364
167.68,1
102.89,6
226.78,1
241.25,3
167.65,2
77.86,2
220.29,4
652.5,1
96.53,33
66.53,93
241.22,1
270,60
69.29,79
272,5
103.49,12
274,4
275,53
276,17
277,4
327.9,2
327.8,1
69.22,175
69.23,21
69.24,13
69.25,1652
69.26,77
69.27,17
135.98,6
135.99,9
318.25,1
214.58,1
135.91,5
302.78,1
135.93,4
135.94,2
135.95,6
135.96,5
135.97,1
146.71,2
146.73,1
146.75,22
146.76,1
146.78,4
366.08,1
235.36,1
79.18,20
161.9,2
216.67,1
150.26,1
107.48,2
107.49,16
107.46,10
107.47,1
107.44,12
107.45,68
107.42,2
107.43,5
107.41,6
65.77,8
65.76,141
65.75,1671
31.88,469
65.73,16
65.72,16
65.71,63
564.5,1
31.83,39085
31.82,16
31.81,14
31.87,11880
31.86,38
65.79,668
65.78,321
198.91,1
150.99,3
211.18,1
239.85,2
260.8,2
389.58,1
135.68,5
136.11,2
159.08,10
121.19,1
565.5,2
136.13,4
63.49,111
68.23,187832
68.22,11
28.98,76
28.99,95
68.27,17
68.26,18
68.25,11343
68.24,55
28.92,15
