59.26,2
59.25,5
59.24,1
185.75,1
161.4,1
45.9,2
45.8,11
45.3,1
45.2,4
45.7,1
45.6,20
45.5,31
45.4,3
44.51,1
44.53,2
44.54,2
44.55,8
44.56,3
44.59,1
17.38,254
17.39,18
72.29,1
17.32,21
17.33,75
72.26,1
17.31,112
17.36,28
17.37,90
17.34,10518
17.35,691
111.85,1
69.25,1
65.76,1
31.89,1
31.88,8
31.83,8
31.81,4
31.86,1
31.85,2
68.22,1
28.98,3
28.99,1
68.25,2
28.92,2
28.93,3
28.91,8
28.96,3
28.97,1
28.94,4
28.95,17
13.38,700
13.39,26
13.36,116
13.37,391
13.34,8
13.35,1857
13.32,43
13.33,650
13.31,462
18.11,36
18.13,27
18.12,265
18.15,366
18.14,15
18.17,34
18.16,22
18.19,54
18.18,99
5.12,65066
5.13,112
5.11,97
5.16,1967
5.17,6110
5.14,89
5.15,958
91,35
90,79
5.18,139
92,17
95,33
94,5
97,25
96,10
50.51,3
100.08,1
50.55,5
100.02,1
100.01,5
100.07,1
100.06,1
105.43,1
105.46,1
51.8,6
51.9,1
52.58,2
52.57,2
51.1,5
51.2,5
51.3,5
51.4,6
51.5,58
52.51,2
51.7,2
77.8,1
77.5,4
77.7,1
77.1,2
77.2,1
21.33,40
21.32,4
21.31,89
21.37,59
21.36,10
21.35,47
21.34,8
21.39,18
21.38,54
43.68,1
43.62,2
43.65,1
43.67,2
126.5,2
14.48,38
14.49,382
14.42,31
14.43,42
14.41,11
14.46,2927
14.47,111
14.44,33
14.45,60830
114.5,2
114.1,1
40.85,2
19.16,19
19.17,23
19.14,29
19.15,118
19.12,182
19.13,15
19.11,43
19.18,59
19.19,72
179,1
178,1
177,1
176,3
175,2
174,1
173,1
172,1
170,7
71.41,1
61.93,1
61.94,1
61.96,1
61.98,1
16.84,16
9.08,8348
58.33,2
2.79,158
2.78,514
71.13,1
71.17,1
2.71,45
2.73,95
2.72,270
2.75,343139
2.74,43
2.77,555
2.76,201
58.31,1
9.05,4804
16.89,86
100.8,3
100.2,2
100.1,24
100.4,1
150.08,1
150.05,1
63.97,1
85.22,1
83.67,1
83.68,2
4.06,1655
4.07,856
4.04,177
4.05,75486
4.02,92
4.03,54
4.01,143
4.08,3240
4.09,72
57.45,1
57.44,1
22.29,19
22.28,28
47.88,1
47.89,1
22.21,14
47.83,6
22.23,11
22.22,219
22.25,202
22.24,12
22.27,29
22.26,12
79.03,1
40.8,33
40.9,2
40.2,11
40.3,4
40.1,7
40.6,15
40.7,3
40.4,29
40.5,40
17.11,42
17.12,351
17.13,15
17.14,15
17.15,991
