4290186,1
5988,7
5989,15
5982,21
5983,14
5980,10
5981,4
5986,15
5987,19
5984,16
5985,19
4280596,1
4294880,1
4294881,1
4294882,2
4294883,1
4294885,1
4275024,1
6970,2
6796,5
6797,4
6794,4
6795,7
6792,5
6793,7
6790,7
6791,6
4294088,1
6798,4
6799,7
7485,3
270,90167
271,88408
272,89987
273,91343
274,91099
275,91937
276,91303
277,91314
278,91912
279,91792
4280337,1
4291424,2
4284928,1
4287458,1
4291103,1
4291108,2
9528,1
4292484,1
9259,4
9256,2
9257,2
9526,3
9527,1
9252,2
9521,2
9523,4
4294628,1
4282046,1
4291361,1
4291367,2
4291364,1
4288281,1
4292660,1
4285025,1
3519,421
3518,471
3513,444
3512,445
3511,404
3510,439
3517,451
3516,425
3515,445
3514,412
2688,1461
2689,1584
2684,1455
2685,1478
2686,1376
2687,1476
2680,1568
2681,1469
2682,1416
2683,1551
99,25548
98,25210
91,22058
90,20860
93,22945
92,22316
95,23539
94,23435
97,23911
96,24518
4291813,1
4291818,1
4291819,1
4283448,1
4243538,1
4290989,1
17820,1
4272944,1
4294405,2
1177,28318
1176,28344
1175,28152
1174,28491
1173,28329
1172,28911
1171,28601
1170,28650
4294400,1
1179,28540
1178,28572
4268939,1
4286084,1
7188,5
876,51156
877,51582
7180,4
7181,7
7182,4
7183,7
7184,4
3432,494
7186,3
7187,7
623,78235
875,51371
622,78584
872,51847
621,79127
873,51108
1224,25655
8549,5
870,51828
8019,3
8018,6
8545,4
627,78487
8015,1
871,52085
8013,3
8012,1
8011,3
1222,25739
7456,4
2741,1326
7454,1
7455,1
7452,3
625,78550
2740,1365
4289262,1
1220,25967
4590,102
7458,5
7459,1
4259150,1
2034,4767
4293427,1
4596,95
4597,98
4290196,1
2031,4844
4595,83
4267332,1
4844,57
2748,1319
4289734,1
4846,43
4294085,1
8291,1
4847,67
4734,71
8290,1
4735,55
8293,1
4287885,1
4293284,1
2039,4847
8295,5
4843,58
4738,72
8294,5
4294439,1
4287597,2
4739,68
4287590,1
4294431,1
1987,5150
4294433,1
8296,5
4287598,1
393,97205
392,96922
391,96219
390,97884
397,97391
396,97973
395,97697
394,98654
399,97456
398,97240
4285242,1
2309,2796
2308,2840
4729,80
4728,66
2301,2840
2300,2738
2303,2761
2302,2889
2305,2813
2304,2872
2307,2805
2306,2825
5847,13
5846,15
5845,25
5844,22
5843,25
5842,21
5841,15
5840,11
11280,1
5849,16
5848,23
4282471,1
3748,306
3749,308
3746,292
3747,314
3744,316
3745,299
3742,290
3743,289
3740,298
3741,343
4620,5473
4621,98
4622,87
4623,77
4624,93
4625,95
4626,82
4627,79
4628,84
4629,83
4284922,1
4287290,1
4285725,1
4291585,1
4286641,1
4286640,1
179,63471
178,62818
177,62499
176,62478
175,61411
174,61138
173,61202
172,60421
171,58932
170,58589
4294827,1
4292871,1
4273054,1
4292877,1
4292876,2
4292874,1
4286365,1
4277072,1
7043,5
7218,5
7219,5
7210,4
7211,3
7212,4
7213,4
7214,3
7215,5
7216,5
7217,7
6217,12
6216,8
6215,7
6214,10
6213,14
6212,5
6211,8
6210,11
4288611,1
4288614,2
6219,11
6218,10
6819,2
6818,4
6811,9
6810,7
6813,5
6812,11
6815,8
6814,4
6817,9
6816,5
9756,2
9755,1
9754,1
9753,1
9751,1
10575,1
10576,2
9759,1
9758,1
4283695,2
8913,2
8848,2
8849,1
8840,1
8841,1
8843,2
8844,2
8845,2
8846,1
8847,1
8915,4
7669,5
7668,1
4292125,1
7661,4
7660,4
7663,5
7662,1
7665,5
7664,1
7667,5
7666,7
1768,8126
1769,8183
1762,8386
1763,8172
1760,8248
1761,8353
1766,8200
1767,8404
1764,8263
1765,8250
4285524,1
692,70336
693,70208
690,71133
1545,13252
696,70762
697,70118
694,71034
1541,13187
698,70295
699,69975
1548,12954
1549,12948
8710,2
8711,3
8712,2
8713,3
8714,1
9046,1
8716,2
8717,2
8718,2
8719,1
4259894,1
4292037,1
5618,18
5619,18
5719,16
5612,24
5613,20
5610,20
5611,20
5616,20
5617,20
5614,20
5615,21
7116,11
4292030,2
4668,93
4284127,1
4292486,1
7118,5
4290564,1
4292485,1
4282973,1
9525,1
4292488,1
4286870,1
9253,1
6778,8
6779,10
6774,6
6775,3
6776,7
6777,7
6770,3
6771,5
6772,9
6773,3
9964,1
9965,1
9966,4
9967,1
9960,34
9961,1
9963,1
9968,1
9969,1
4664,73
258,88442
259,87915
252,85936
253,86683
250,85554
251,84321
256,87613
257,87226
254,87228
255,86862
4665,87
4287475,1
4287477,1
4287479,1
4291163,1
4285617,1
9509,4
4292468,1
9502,2
9503,2
9500,2
9501,1
9506,1
9504,1
9505,2
4253149,1
4292805,2
4294603,1
3689,314
3688,361
3683,343
3682,341
3681,334
3680,311
3687,352
3686,337
3685,339
3684,361
2518,1814
2519,1960
4289063,1
2514,2013
2515,1896
2516,1870
2517,1958
2510,1972
2511,1966
2512,2034
2513,1913
49320,1
4292601,1
4292603,2
4288913,2
4292606,1
3531,426
3530,422
3533,447
3532,415
3535,413
3534,417
3537,399
3536,365
3539,442
3538,438
5056,50
5057,57
5050,54
5051,47
5052,29
5053,35
4287035,1
4286190,1
14640,1
4228980,1
4291837,1
79140,1
4273983,1
10180,1
4285758,2
4233340,1
1159,29398
1158,29744
1155,29230
1154,29530
1157,29377
1156,29841
1151,29997
1150,29987
1153,29631
1152,30081
4293123,1
8035,4
8034,3
8037,2
8036,2
8031,2
8030,5
8033,2
8032,6
4287021,1
8039,2
4267791,1
8529,3
8528,2
8523,2
8522,3
8521,1
8520,49
8527,3
8526,1
8525,4
4293408,1
4293405,1
4293155,1
4293406,1
4293153,1
4293152,1
4290175,1
4290177,1
4290170,1
4290171,1
4291194,1
4299,129
4298,151
4295,140
4294,111
4297,138
4296,144
4291,138
4290,134
4293,144
4292,121
4138183,1
6368,8
4749,80
4748,62
1324,20813
4743,58
4742,75
4741,82
4740,4622
4747,80
4746,61
4745,75
4744,69
5869,17
5868,17
4207821,1
5865,14
5864,19
5867,18
5866,14
5861,16
5860,16
5863,15
5862,22
2183,3447
2182,3467
2181,3484
2180,3466
2187,3545
2186,3596
2185,3489
2184,3547
4606,75
4607,103
2189,3432
2188,3479
4602,87
4603,90
4600,84
4601,89
6451,10
6906,6
4288607,1
6905,7
4271556,1
4294451,1
6452,10
4293543,1
4289454,1
6455,7
8139,5
151,49345
150,48860
153,51540
152,50633
155,51827
154,52134
157,53379
156,52477
159,53701
158,53644
8685,3
4289322,1
4289989,1
4289321,1
8135,2
4289980,1
8688,2
4294393,1
4294821,2
4292858,1
4288050,1
4288409,1
4292855,1
4292854,1
4288059,1
6187,18
6186,9
6185,8
6184,10
6183,14
6182,11
6181,7
6180,542
6954,5
8133,1
6189,4
6188,11
2727,1363
2726,1377
2725,1317
2724,1377
2723,1388
2722,1348
2721,1421
2720,1377
2729,1367
2728,1368
7236,4
7945,3
7946,2
7947,4
7940,1
7233,4
7942,4
7231,8
9199,1
9198,2
7948,4
7949,2
7238,3
7239,5
4288632,2
4288633,1
4288631,2
4288637,1
4288634,1
9296,1
6239,7
6238,13
6235,7
6234,13
6237,11
6236,13
6231,11
6230,12
6233,3
6232,11
7815,1
9779,1
9778,1
9774,1
9771,2
9770,3
8866,2
8867,4
8864,2
8861,1
4294478,1
8868,1
8869,6
818,56897
819,57153
4282360,1
810,58148
811,57805
812,57211
813,57385
814,57131
815,57202
816,57469
817,57038
4293163,1
7934,1
7819,4
1700,9330
1701,9316
1702,9403
1703,9444
1704,9369
1705,9236
1706,9385
5260,30
1708,9171
1709,9332
2097,4062
5269,32
5268,45
2096,4069
4574,73
2090,4198
2093,4143
4577,107
8112,2
7936,1
3029,870
3028,950
3027,934
3026,843
3025,887
3024,854
3023,924
3022,921
3021,918
3020,953
7939,3
8738,1
8739,1
8736,1
8737,1
8734,3
8735,1
8732,1
8733,2
8730,1
4198,170
4199,160
4196,189
4197,159
4194,148
4195,145
4192,190
4193,148
4190,147
4191,173
5670,17
5671,15
5672,21
5673,15
5674,23
5675,15
5676,24
5677,21
5678,25
5679,20
4287533,1
11640,2
4280806,1
4293367,1
4293369,2
4281318,1
473,93787
4281311,1
6437,6
6436,5
6435,9
8191,2
6433,7
6432,12
6431,4
8195,2
4290545,1
4263912,1
8199,1
4282955,1
4290540,1
6439,7
6438,7
4132139,1
4275069,1
4275790,1
6758,8
6759,6
6752,9
6753,7
6750,8
6751,6
6756,7
6757,3
6754,8
6755,6
9943,1
9940,2
9946,1
9944,1
9945,2
9948,1
10692,1
4292890,1
238,83027
239,83533
234,81993
235,81913
236,82078
237,82321
230,80963
231,79707
232,80989
233,81971
4280379,1
4285370,1
4293652,1
52620,1
4291639,2
4291142,1
4291635,1
4291140,1
4291630,1
4681,60
4293656,1
4282004,1
4285950,1
4294665,1
4294667,1
4277795,1
1537,13197
2538,1922
2539,1837
2532,1915
2533,1882
2530,1981
2531,1847
2536,1919
2537,1797
2534,1907
2535,1932
4283779,1
4283773,1
5078,37
5079,44
17160,1
5072,41
5073,41
5070,47
5071,32
5076,46
5077,45
5074,38
5075,48
4289243,1
9560,1
9561,1
939,45475
938,46054
9565,1
9567,2
933,45520
932,46517
931,46371
930,46489
937,46067
936,45921
935,46031
934,45862
5380,21
5381,41
5382,28
5383,16
5384,25
5385,31
5386,29
5387,29
5388,27
5389,26
4277134,1
4278604,1
4292620,1
4292621,1
